	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_1.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_2.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_3.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_4.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d	F02WBS_5.c3d
	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity	Right_Hip_Angle	Right_Hip_Velocity	Right_Knee_Angle	Right_Knee_Velocity	Right_Ankle_Angle	Right_Ankle_Velocity
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y
31	2.75274	119.68564	9.58788	-83.19532	-10.17312	-40.82671	1.92661	102.27480	9.51391	-72.89597	-9.70110	-39.11196	2.92478	104.79545	8.38389	-65.55401	-9.03421	-36.43324	0.94686	105.95010	10.44751	-73.45712	-9.99695	-38.61544	0.82218	103.51354	10.70668	-69.31459	-10.31808	-41.27742
32	4.09980	116.28955	8.91626	-75.54533	-10.56320	-40.55448	3.18146	101.24128	8.99654	-63.56641	-10.08653	-41.81837	4.06784	102.35113	7.87626	-56.20886	-9.38752	-39.51451	2.26133	106.76881	9.89738	-67.66185	-10.38002	-39.93737	2.08819	101.68723	10.14842	-65.67979	-10.72529	-40.59302
33	5.32449	110.57281	8.29792	-65.20430	-10.95024	-40.79463	4.35621	100.54179	8.54159	-53.16619	-10.49471	-44.17817	5.11715	99.02819	7.43452	-45.86332	-9.77193	-43.06409	3.50339	107.61645	9.38374	-60.23360	-10.77069	-40.64086	3.28137	100.53742	9.61862	-60.61680	-11.11681	-40.12335
34	6.41011	102.90238	7.75834	-52.16646	-11.34202	-42.09539	5.44824	100.08263	8.15417	-42.42002	-10.92029	-45.98491	6.07385	95.08998	7.06895	-35.00231	-10.18814	-46.25972	4.67198	108.15412	8.91958	-51.15819	-11.16217	-40.95211	4.40327	100.31619	9.12467	-53.94433	-11.49704	-40.22571
35	7.35174	94.10443	7.32319	-36.74438	-11.75015	-44.54538	6.46318	99.77481	7.83549	-31.78727	-11.35619	-47.08461	6.94576	90.81535	6.78591	-24.15685	-10.62884	-48.34795	5.76986	108.19641	8.51801	-40.56756	-11.55151	-41.09237	5.46353	100.85023	8.67610	-45.51865	-11.87641	-41.16934
36	8.15874	85.44446	7.01392	-19.77349	-12.18466	-47.71608	7.41161	99.38410	7.58653	-21.29199	-11.79407	-47.33049	7.74506	86.54316	6.58717	-13.86132	-11.08065	-48.81034	6.80299	107.73235	8.19049	-28.87933	-11.93766	-40.91914	6.47415	101.44720	8.28632	-35.34000	-12.26762	-42.74508
37	8.85502	78.23160	6.84262	-2.72925	-12.65031	-50.87291	8.30521	98.76919	7.40988	-10.84510	-12.22474	-46.50315	8.48773	82.81879	6.47002	-4.50239	-11.52679	-47.38232	7.78083	106.86172	7.94597	-16.81567	-12.31672	-39.92532	7.44394	101.40218	7.97268	-23.68419	-12.67745	-44.11505
38	9.47657	73.34100	6.80790	12.54406	-13.14470	-53.18838	9.15682	98.09050	7.30736	-0.60465	-12.63771	-44.30901	9.19368	80.19189	6.42861	3.82349	-11.94916	-44.00054	8.71611	105.74225	7.78917	-5.28988	-12.67890	-37.51772	8.37907	100.48785	7.75247	-11.10095	-13.10012	-44.15476
39	10.06497	71.02212	6.89548	24.59550	-13.65744	-53.86893	9.98120	97.58810	7.27775	9.04226	-13.02087	-40.49382	9.88375	78.83533	6.45649	11.29799	-12.32996	-38.75913	9.62337	104.44724	7.71886	4.85361	-13.00857	-33.29228	9.28564	98.88664	7.63870	1.76163	-13.51758	-41.99493
40	10.65874	71.06894	7.08393	32.89478	-14.16986	-52.22371	10.79305	97.27302	7.31765	17.67701	-13.36026	-34.94189	10.57541	78.46339	6.54911	18.22196	-12.65289	-31.88797	10.51569	102.78772	7.72947	13.22857	-13.28625	-27.16941	10.17045	96.84661	7.63817	14.29149	-13.90496	-37.34019
41	11.28740	73.01039	7.35002	37.70584	-14.65557	-47.76097	11.60412	96.89821	7.42366	25.03237	-13.63986	-27.66844	11.27968	78.43120	6.70493	24.95722	-12.90394	-23.74897	11.40024	100.30389	7.81547	20.19009	-13.49194	-19.38781	11.03958	94.40559	7.75195	25.93687	-14.23694	-30.50686
42	11.96842	76.06040	7.67172	39.88043	-15.08281	-40.33292	12.42117	96.06887	7.59397	31.16313	-13.84160	-18.77486	11.99825	77.87598	6.92691	31.99773	-13.07244	-14.77634	12.27484	96.48936	7.97610	26.68077	-13.60918	-10.37060	11.89598	91.37579	7.97719	36.28129	-14.49312	-22.22593
43	12.70453	79.07215	8.03262	40.82207	-15.41907	-30.17996	13.24415	94.27782	7.82966	36.53762	-13.94634	-8.44793	12.72193	76.06747	7.22314	39.83668	-13.15147	-5.32381	13.12858	90.98823	8.21758	33.79050	-13.62685	-0.51926	12.73759	87.51920	8.30939	45.22126	-14.66058	-13.25042
44	13.48275	80.78772	8.42746	42.17937	-15.63573	-17.75093	14.06438	90.97601	8.13625	42.00520	-13.93589	3.01921	13.43396	72.73463	7.60452	48.64065	-13.13687	4.42295	13.94370	83.55179	8.55300	42.39167	-13.53808	10.02076	13.55699	82.66079	8.74446	53.09373	-14.73272	-4.04136
45	14.27798	80.23240	8.86392	45.35329	-15.70933	-3.45620	14.86462	85.72729	8.52519	48.64805	-13.79560	15.28722	14.11600	67.98371	8.08072	58.18621	-13.02586	14.39451	14.69685	73.94865	9.00062	53.01023	-13.33547	21.47676	14.34184	76.68944	9.28099	60.63046	-14.70636	5.31882
46	15.05877	76.93398	9.35982	51.28093	-15.62105	12.42378	15.62155	78.29738	9.01440	57.49976	-13.51583	28.20527	14.75177	62.00517	8.65912	68.17239	-12.81612	24.66145	15.36062	62.03640	9.58256	65.94098	-13.00573	34.30510	15.07625	69.49104	9.92311	68.82232	-14.57766	15.20178
47	15.79253	70.85568	9.93907	60.40534	-15.35600	29.74381	16.30919	68.62112	9.62706	69.26575	-13.08965	42.10139	15.32757	54.86954	9.34696	78.51774	-12.50301	35.66670	15.90686	47.99292	10.32480	81.30914	-12.52745	49.05785	15.74174	60.85110	10.68291	78.68973	-14.33660	26.54780
48	16.44926	62.14510	10.62903	72.67849	-14.90014	48.56091	16.90179	56.73623	10.38946	84.25043	-12.50665	57.84354	15.83086	46.48204	10.15414	89.44643	-12.07381	48.41952	16.31219	32.43536	11.25516	99.00415	-11.87004	66.46824	16.31733	50.51672	11.57976	90.91287	-13.96148	40.78383
49	17.00328	50.89867	11.45939	87.79521	-14.23545	69.24979	17.37531	42.76281	11.32976	102.38557	-11.74665	76.62744	16.24846	36.68361	11.09523	101.44727	-11.50098	64.33504	16.56255	16.10240	12.39944	118.73869	-10.99274	87.51902	16.78111	38.39186	12.63658	105.70802	-13.41448	59.46109
